id,tanggal,kecamatan,jumlah_sampah,satuan
41769,6/22/2020,Bojongloa Kaler,5,TON
41770,6/22/2020,Cidadap,5.3,TON
41771,6/22/2020,Buahbatu,5.2,TON
41772,6/22/2020,Mandalajati,5.2,TON
41773,6/22/2020,Batununggal,4.3,TON
41774,6/22/2020,Lengkong,5.2,TON
41775,6/22/2020,Batununggal,4.9,TON
41776,6/22/2020,Bandung Kulon,5,TON
41777,6/22/2020,Sukajadi,4.9,TON
41778,6/22/2020,Bojongloa Kidul,4.4,TON
41779,6/22/2020,Cibeunying Kidul,4.3,TON
41780,6/22/2020,Kiaracondong,4.3,TON
41781,6/22/2020,Cicendo,5.1,TON
41782,6/22/2020,Bandung Kulon,4.9,TON
41783,6/22/2020,Sumur Bandung,5.2,TON
41784,6/23/2020,Regol,5,TON
41785,6/23/2020,Bandung Kulon,4.6,TON
41786,6/23/2020,Sumur Bandung,5.4,TON
41787,6/23/2020,Gedebage,4.6,TON
41788,6/23/2020,Antapani,5.2,TON
41789,6/23/2020,Rancasari,5.1,TON
41790,6/23/2020,Bandung Kidul,5.4,TON
41791,6/23/2020,Arcamanik,5,TON
41792,6/23/2020,Mandalajati,5.2,TON
41793,6/23/2020,Arcamanik,4.9,TON
41794,6/23/2020,Mandalajati,4.5,TON
41795,6/23/2020,Cibiru,5,TON
41796,6/23/2020,Cibeunying Kaler,4.7,TON
41797,6/23/2020,Bojongloa Kidul,5.2,TON
41798,6/23/2020,Andir,4.6,TON
41799,6/23/2020,Bojongloa Kaler,5.1,TON
41800,6/23/2020,Ujungberung,5.3,TON
41801,6/23/2020,Bandung Kidul,4.6,TON
41802,6/23/2020,Cinambo,4.5,TON
41803,6/23/2020,Batununggal,5,TON
41804,6/23/2020,Astana Anyar,4.3,TON
41805,6/23/2020,Buahbatu,4.6,TON
41806,6/23/2020,Cibeunying Kidul,5,TON
41807,6/23/2020,Bandung Kidul,4.3,TON
41808,6/23/2020,Gedebage,5.3,TON
41809,6/23/2020,Cibeunying Kaler,4.5,TON
41810,6/24/2020,Ujungberung,4.4,TON
41811,6/24/2020,Bandung Wetan,5.4,TON
41812,6/24/2020,Buahbatu,5,TON
41813,6/24/2020,Lengkong,4.9,TON
41814,6/24/2020,Regol,4.6,TON
41815,6/24/2020,Babakan Ciparay,5,TON
41816,6/24/2020,Sukasari,4.9,TON
41817,6/24/2020,Cibeunying Kidul,4.8,TON
41818,6/24/2020,Arcamanik,5.3,TON
41819,6/24/2020,Bandung Wetan,5.4,TON
41820,6/24/2020,Mandalajati,4.4,TON
41821,6/24/2020,Astana Anyar,5.2,TON
41822,6/24/2020,Sukasari,5.2,TON
41823,6/24/2020,Antapani,4.8,TON
41824,6/24/2020,Cicendo,5.2,TON
41825,6/24/2020,Sukajadi,4.7,TON
41826,6/24/2020,Cibiru,4.9,TON
41827,6/24/2020,Gedebage,5.3,TON
41828,6/24/2020,Bojongloa Kaler,5.4,TON
41829,6/24/2020,Andir,5,TON
41830,6/24/2020,Sumur Bandung,4.3,TON
41831,6/24/2020,Regol,4.3,TON
41832,6/24/2020,Sukajadi,5.2,TON
41833,6/24/2020,Cidadap,4.4,TON
41834,6/24/2020,Coblong,4.4,TON
41835,6/24/2020,Gedebage,5.3,TON
41836,6/24/2020,Cibeunying Kidul,4.6,TON
41837,6/24/2020,Bojongloa Kaler,4.7,TON
41838,6/25/2020,Bandung Kidul,4.7,TON
41839,6/25/2020,Panyileukan,4.5,TON
41840,6/25/2020,Mandalajati,5,TON
41841,6/25/2020,Regol,4.8,TON
41842,6/25/2020,Sumur Bandung,4.7,TON
41843,6/25/2020,Bojongloa Kidul,5.3,TON
41844,6/25/2020,Sukajadi,4.9,TON
41845,6/25/2020,Antapani,4.6,TON
41846,6/25/2020,Lengkong,5.3,TON
41847,6/25/2020,Cibeunying Kidul,4.7,TON
41848,6/25/2020,Babakan Ciparay,5.1,TON
41849,6/25/2020,Sukasari,5.4,TON
41850,6/25/2020,Bandung Kulon,5,TON
41851,6/25/2020,Lengkong,4.5,TON
41852,6/25/2020,Astana Anyar,4.7,TON
41853,6/25/2020,Regol,4.8,TON
41854,6/25/2020,Gedebage,4.9,TON
41855,6/25/2020,Buahbatu,5.4,TON
41856,6/25/2020,Cinambo,5.3,TON
41857,6/25/2020,Rancasari,5.3,TON
41858,6/25/2020,Cibiru,4.7,TON
41859,6/25/2020,Kiaracondong,4.5,TON
41860,6/25/2020,Mandalajati,5.2,TON
41861,6/26/2020,Cicendo,4.7,TON
41862,6/26/2020,Regol,4.6,TON
41863,6/26/2020,Mandalajati,4.3,TON
41864,6/26/2020,Mandalajati,4.9,TON
41865,6/26/2020,Cinambo,5.2,TON
41866,6/26/2020,Andir,5.1,TON
41867,6/26/2020,Rancasari,4.6,TON
41868,6/26/2020,Bojongloa Kidul,4.8,TON
41869,6/26/2020,Regol,4.7,TON
41870,6/26/2020,Mandalajati,4.5,TON
41871,6/26/2020,Cibiru,4.5,TON
41872,6/26/2020,Cibeunying Kidul,5.4,TON
41873,6/26/2020,Cibiru,4.9,TON
41874,6/26/2020,Cinambo,4.9,TON
41875,6/26/2020,Regol,4.8,TON
41876,6/26/2020,Sumur Bandung,5.3,TON
41877,6/26/2020,Batununggal,4.4,TON
41878,6/26/2020,Cidadap,4.8,TON
41879,6/26/2020,Coblong,4.9,TON
41880,6/26/2020,Bandung Kidul,4.8,TON
41881,6/26/2020,Arcamanik,4.6,TON
41882,6/26/2020,Babakan Ciparay,4.4,TON
41883,6/26/2020,Babakan Ciparay,5.2,TON
41884,6/27/2020,Kiaracondong,5.3,TON
41885,6/27/2020,Bandung Kulon,4.9,TON
41886,6/27/2020,Lengkong,5.4,TON
41887,6/27/2020,Bandung Kidul,5.1,TON
41888,6/27/2020,Bojongloa Kaler,4.9,TON
41889,6/27/2020,Arcamanik,4.7,TON
41890,6/27/2020,Bandung Wetan,5.3,TON
41891,6/27/2020,Sumur Bandung,4.7,TON
41892,6/27/2020,Coblong,4.5,TON
41893,6/27/2020,Buahbatu,5.4,TON
41894,6/27/2020,Cibiru,4.8,TON
41895,6/27/2020,Bandung Kidul,4.9,TON
41896,6/27/2020,Cinambo,4.8,TON
41897,6/27/2020,Batununggal,5.1,TON
41898,6/27/2020,Sumur Bandung,5.2,TON
41899,6/27/2020,Panyileukan,4.6,TON
41900,6/27/2020,Cinambo,4.3,TON
41901,6/27/2020,Cibeunying Kidul,4.9,TON
41902,6/27/2020,Bandung Kulon,5.4,TON
41903,6/27/2020,Rancasari,4.9,TON
41904,6/27/2020,Babakan Ciparay,5,TON
41905,6/27/2020,Arcamanik,4.6,TON
41906,6/27/2020,Cibeunying Kaler,4.9,TON
41907,6/27/2020,Gedebage,4.6,TON
41908,6/27/2020,Cibiru,4.6,TON
41909,6/27/2020,Rancasari,5.4,TON
41910,6/28/2020,Panyileukan,4.7,TON
41911,6/28/2020,Kiaracondong,5.2,TON
41912,6/28/2020,Ujungberung,4.3,TON
41913,6/28/2020,Cibeunying Kidul,5.1,TON
41914,6/28/2020,Sukasari,5.1,TON
41915,6/28/2020,Batununggal,4.3,TON
41916,6/28/2020,Babakan Ciparay,4.4,TON
41917,6/28/2020,Bojongloa Kidul,4.5,TON
41918,6/28/2020,Bandung Kulon,5.2,TON
41919,6/28/2020,Regol,5.3,TON
41920,6/28/2020,Astana Anyar,4.6,TON
41921,6/28/2020,Cidadap,4.5,TON
41922,6/28/2020,Cibeunying Kaler,4.8,TON
41923,6/28/2020,Andir,4.6,TON
41924,6/28/2020,Gedebage,5.4,TON
41925,6/28/2020,Rancasari,4.4,TON
41926,6/28/2020,Babakan Ciparay,4.3,TON
41927,6/28/2020,Bandung Kidul,4.5,TON
41928,6/28/2020,Antapani,4.9,TON
41929,6/28/2020,Ujungberung,5.2,TON
41930,6/28/2020,Panyileukan,5.2,TON
41931,6/28/2020,Bojongloa Kidul,5.3,TON
41932,6/28/2020,Bandung Kidul,4.8,TON
41933,6/28/2020,Cibiru,4.9,TON
41934,6/29/2020,Arcamanik,5.4,TON
41935,6/29/2020,Rancasari,4.7,TON
41936,6/29/2020,Andir,5.1,TON
41937,6/29/2020,Mandalajati,4.5,TON
41938,6/29/2020,Bandung Wetan,5,TON
41939,6/29/2020,Astana Anyar,4.7,TON
41940,6/29/2020,Cibeunying Kidul,5,TON
41941,6/29/2020,Ujungberung,4.6,TON
41942,6/29/2020,Antapani,4.3,TON
41943,6/29/2020,Cinambo,5.2,TON
41944,6/29/2020,Kiaracondong,4.4,TON
41945,6/29/2020,Gedebage,4.3,TON
41946,6/29/2020,Cibeunying Kidul,4.4,TON
41947,6/29/2020,Lengkong,4.9,TON
41948,6/29/2020,Sukasari,4.8,TON
41949,6/29/2020,Buahbatu,5,TON
41950,6/29/2020,Astana Anyar,4.9,TON
41951,6/29/2020,Babakan Ciparay,4.4,TON
41952,6/29/2020,Cibeunying Kidul,5.3,TON
41953,6/29/2020,Arcamanik,4.9,TON
41954,6/29/2020,Sukajadi,4.6,TON
41955,6/29/2020,Cidadap,4.9,TON
41956,6/29/2020,Sukajadi,4.5,TON
41957,6/29/2020,Bandung Kulon,5.4,TON
41958,6/29/2020,Andir,4.6,TON
41959,6/29/2020,Sumur Bandung,5.2,TON
41960,6/29/2020,Batununggal,4.9,TON
41961,6/30/2020,Cibeunying Kaler,4.8,TON
41962,6/30/2020,Coblong,5.1,TON
41963,6/30/2020,Bojongloa Kidul,5,TON
41964,6/30/2020,Sukajadi,4.4,TON
41965,6/30/2020,Cibiru,5,TON
41966,6/30/2020,Bandung Wetan,5.2,TON
41967,6/30/2020,Arcamanik,5.1,TON
41968,6/30/2020,Rancasari,5.3,TON
41969,6/30/2020,Regol,4.6,TON
41970,6/30/2020,Bandung Kidul,5.3,TON
41971,6/30/2020,Bandung Kidul,4.5,TON
41972,6/30/2020,Cinambo,5.3,TON
41973,6/30/2020,Bandung Kulon,4.8,TON
41974,6/30/2020,Babakan Ciparay,4.5,TON
41975,6/30/2020,Gedebage,5.4,TON
41976,6/30/2020,Astana Anyar,4.7,TON
41977,6/30/2020,Andir,4.7,TON
41978,6/30/2020,Cibeunying Kidul,4.6,TON
41979,6/30/2020,Buahbatu,5.3,TON
41980,6/30/2020,Antapani,5.2,TON
41981,6/30/2020,Sukasari,5,TON
41982,6/30/2020,Batununggal,5.1,TON
41983,6/30/2020,Batununggal,4.4,TON
41984,6/30/2020,Cidadap,4.5,TON
41985,6/30/2020,Cidadap,5.2,TON
41986,7/1/2020,Bandung Kulon,4.6,TON
41987,7/1/2020,Sukajadi,4.7,TON
41988,7/1/2020,Gedebage,4.4,TON
41989,7/1/2020,Bojongloa Kaler,5.3,TON
41990,7/1/2020,Cinambo,5.3,TON
41991,7/1/2020,Arcamanik,4.6,TON
41992,7/1/2020,Antapani,4.7,TON
41993,7/1/2020,Cicendo,4.9,TON
41994,7/1/2020,Sumur Bandung,4.9,TON
41995,7/1/2020,Ujungberung,4.4,TON
41996,7/1/2020,Sumur Bandung,5.3,TON
41997,7/1/2020,Bojongloa Kaler,5.3,TON
41998,7/1/2020,Bojongloa Kidul,5.3,TON
41999,7/1/2020,Andir,5,TON
42000,7/1/2020,Mandalajati,5.2,TON
42001,7/1/2020,Astana Anyar,4.9,TON
42002,7/1/2020,Rancasari,4.3,TON
42003,7/1/2020,Ujungberung,4.5,TON
42004,7/1/2020,Cibeunying Kaler,5.4,TON
42005,7/1/2020,Sukasari,4.7,TON
42006,7/1/2020,Batununggal,4.4,TON
42007,7/1/2020,Sumur Bandung,5.2,TON
42008,7/1/2020,Cinambo,5.3,TON
42009,7/1/2020,Cibiru,4.8,TON
42010,7/1/2020,Rancasari,4.6,TON
42011,7/2/2020,Ujungberung,4.8,TON
42012,7/2/2020,Cibeunying Kaler,4.5,TON
42013,7/2/2020,Rancasari,4.9,TON
42014,7/2/2020,Panyileukan,4.6,TON
42015,7/2/2020,Bojongloa Kidul,4.8,TON
42016,7/2/2020,Rancasari,4.5,TON
42017,7/2/2020,Bojongloa Kidul,4.9,TON
42018,7/2/2020,Ujungberung,4.8,TON
42019,7/2/2020,Lengkong,5.1,TON
42020,7/2/2020,Gedebage,4.9,TON
42021,7/2/2020,Kiaracondong,4.4,TON
42022,7/2/2020,Cicendo,5.3,TON
42023,7/2/2020,Batununggal,4.8,TON
42024,7/2/2020,Andir,5,TON
42025,7/2/2020,Bojongloa Kaler,4.3,TON
42026,7/2/2020,Mandalajati,5.2,TON
42027,7/2/2020,Sumur Bandung,5.2,TON
42028,7/2/2020,Astana Anyar,4.6,TON
42029,7/2/2020,Sukasari,4.4,TON
42030,7/2/2020,Regol,5.4,TON
42031,7/2/2020,Coblong,4.4,TON
42032,7/2/2020,Sumur Bandung,4.7,TON
42033,7/2/2020,Ujungberung,4.4,TON
42034,7/2/2020,Cinambo,5,TON
42035,7/2/2020,Cidadap,4.7,TON
42036,7/2/2020,Bandung Wetan,5.3,TON
42037,7/2/2020,Cidadap,4.5,TON
42038,7/3/2020,Cibeunying Kaler,5.2,TON
42039,7/3/2020,Buahbatu,4.5,TON
42040,7/3/2020,Batununggal,5.3,TON
42041,7/3/2020,Bandung Kulon,4.8,TON
42042,7/3/2020,Cinambo,5.2,TON
42043,7/3/2020,Cidadap,4.9,TON
42044,7/3/2020,Babakan Ciparay,4.5,TON
42045,7/3/2020,Lengkong,5.2,TON
42046,7/3/2020,Cicendo,4.4,TON
42047,7/3/2020,Mandalajati,4.3,TON
42048,7/3/2020,Rancasari,5,TON
42049,7/3/2020,Bojongloa Kidul,4.7,TON
42050,7/3/2020,Cidadap,5.4,TON
42051,7/3/2020,Arcamanik,5.1,TON
42052,7/3/2020,Panyileukan,4.5,TON
42053,7/3/2020,Bandung Kulon,4.5,TON
42054,7/3/2020,Coblong,4.9,TON
42055,7/3/2020,Astana Anyar,4.3,TON
42056,7/3/2020,Bandung Kulon,4.7,TON
42057,7/3/2020,Bandung Kidul,4.6,TON
42058,7/3/2020,Astana Anyar,5,TON
42059,7/3/2020,Arcamanik,4.7,TON
42060,7/3/2020,Regol,4.6,TON
42061,7/3/2020,Rancasari,5,TON
42062,7/4/2020,Bandung Kulon,5.1,TON
42063,7/4/2020,Gedebage,5.1,TON
42064,7/4/2020,Batununggal,5,TON
42065,7/4/2020,Cibiru,4.3,TON
42066,7/4/2020,Cibeunying Kidul,4.4,TON
42067,7/4/2020,Sumur Bandung,5,TON
42068,7/4/2020,Lengkong,4.8,TON
42069,7/4/2020,Coblong,5.3,TON
42070,7/4/2020,Gedebage,5,TON
42071,7/4/2020,Astana Anyar,4.3,TON
42072,7/4/2020,Coblong,4.7,TON
42073,7/4/2020,Mandalajati,5.4,TON
42074,7/4/2020,Ujungberung,5.3,TON
42075,7/4/2020,Arcamanik,4.5,TON
42076,7/4/2020,Bandung Kidul,5.1,TON
42077,7/4/2020,Cicendo,4.4,TON
42078,7/4/2020,Bandung Kidul,5.4,TON
42079,7/4/2020,Sumur Bandung,4.6,TON
42080,7/4/2020,Cibeunying Kidul,5.3,TON
42081,7/4/2020,Bandung Wetan,5.3,TON
42082,7/4/2020,Cibeunying Kaler,4.6,TON
42083,7/4/2020,Sumur Bandung,4.5,TON
42084,7/4/2020,Regol,4.7,TON
42085,7/4/2020,Cinambo,5.3,TON
42086,7/4/2020,Rancasari,4.5,TON
42087,7/4/2020,Lengkong,5,TON
42088,7/4/2020,Panyileukan,4.8,TON
42089,7/5/2020,Arcamanik,4.5,TON
42090,7/5/2020,Panyileukan,5.1,TON
42091,7/5/2020,Gedebage,5,TON
42092,7/5/2020,Ujungberung,5.4,TON
42093,7/5/2020,Cibiru,5.3,TON
42094,7/5/2020,Sumur Bandung,4.8,TON
42095,7/5/2020,Bandung Kulon,4.6,TON
42096,7/5/2020,Cibiru,4.9,TON
42097,7/5/2020,Panyileukan,5.4,TON
42098,7/5/2020,Sukasari,5.1,TON
42099,7/5/2020,Cidadap,4.7,TON
42100,7/5/2020,Bojongloa Kidul,5.2,TON
42101,7/5/2020,Bojongloa Kaler,4.5,TON
42102,7/5/2020,Cidadap,4.5,TON
42103,7/5/2020,Regol,4.3,TON
42104,7/5/2020,Cibiru,4.5,TON
42105,7/5/2020,Cibeunying Kidul,4.4,TON
42106,7/5/2020,Gedebage,4.9,TON
42107,7/5/2020,Cibeunying Kidul,5.1,TON
42108,7/5/2020,Lengkong,5.3,TON
42109,7/5/2020,Andir,4.8,TON
42110,7/5/2020,Sukasari,5,TON
42111,7/6/2020,Cibiru,4.8,TON
42112,7/6/2020,Ujungberung,5.2,TON
42113,7/6/2020,Babakan Ciparay,5.2,TON
42114,7/6/2020,Coblong,4.6,TON
42115,7/6/2020,Buahbatu,4.9,TON
42116,7/6/2020,Buahbatu,4.8,TON
42117,7/6/2020,Arcamanik,4.8,TON
42118,7/6/2020,Panyileukan,4.4,TON
42119,7/6/2020,Panyileukan,5.1,TON
42120,7/6/2020,Kiaracondong,5.2,TON
42121,7/6/2020,Lengkong,4.4,TON
42122,7/6/2020,Cidadap,5.1,TON
42123,7/6/2020,Rancasari,4.8,TON
42124,7/6/2020,Cicendo,4.5,TON
42125,7/6/2020,Cinambo,5.1,TON
42126,7/6/2020,Batununggal,5.2,TON
42127,7/6/2020,Mandalajati,4.7,TON
42128,7/6/2020,Cicendo,4.5,TON
42129,7/6/2020,Panyileukan,4.4,TON
42130,7/6/2020,Buahbatu,4.5,TON
42131,7/6/2020,Babakan Ciparay,5.2,TON
42132,7/6/2020,Antapani,4.5,TON
42133,7/6/2020,Sukajadi,4.8,TON
42134,7/6/2020,Cibeunying Kidul,5.4,TON
42135,7/6/2020,Regol,4.8,TON
42136,7/7/2020,Gedebage,5.1,TON
42137,7/7/2020,Arcamanik,5.1,TON
42138,7/7/2020,Bandung Kulon,4.5,TON
42139,7/7/2020,Bandung Wetan,4.3,TON
42140,7/7/2020,Bandung Kulon,4.9,TON
42141,7/7/2020,Regol,4.9,TON
42142,7/7/2020,Sukasari,4.9,TON
42143,7/7/2020,Batununggal,4.5,TON
42144,7/7/2020,Cinambo,4.6,TON
42145,7/7/2020,Bojongloa Kaler,5.2,TON
42146,7/7/2020,Antapani,4.3,TON
42147,7/7/2020,Coblong,4.7,TON
42148,7/7/2020,Antapani,5.3,TON
42149,7/7/2020,Bojongloa Kaler,5.4,TON
42150,7/7/2020,Cibeunying Kidul,4.5,TON
42151,7/7/2020,Bojongloa Kidul,4.6,TON
42152,7/7/2020,Ujungberung,5.3,TON
42153,7/7/2020,Gedebage,4.7,TON
42154,7/7/2020,Regol,5.3,TON
42155,7/7/2020,Bandung Wetan,4.8,TON
42156,7/7/2020,Cibeunying Kidul,4.9,TON
42157,7/7/2020,Babakan Ciparay,5.1,TON
42158,7/7/2020,Astana Anyar,5.2,TON
42159,7/7/2020,Andir,4.6,TON
42160,7/8/2020,Cicendo,5.4,TON
42161,7/8/2020,Kiaracondong,4.7,TON
42162,7/8/2020,Rancasari,5,TON
42163,7/8/2020,Sukajadi,4.9,TON
42164,7/8/2020,Gedebage,5.3,TON
42165,7/8/2020,Bojongloa Kidul,4.9,TON
42166,7/8/2020,Bandung Kulon,4.7,TON
42167,7/8/2020,Ujungberung,4.6,TON
42168,7/8/2020,Astana Anyar,4.5,TON
42169,7/8/2020,Lengkong,4.5,TON
42170,7/8/2020,Batununggal,4.9,TON
42171,7/8/2020,Cibiru,4.4,TON
42172,7/8/2020,Regol,4.3,TON
42173,7/8/2020,Lengkong,4.6,TON
42174,7/8/2020,Sumur Bandung,4.6,TON
42175,7/8/2020,Cicendo,4.3,TON
42176,7/8/2020,Astana Anyar,5.4,TON
42177,7/8/2020,Bandung Kidul,5.2,TON
42178,7/8/2020,Buahbatu,4.9,TON
42179,7/8/2020,Antapani,5.1,TON
42180,7/8/2020,Coblong,4.8,TON
42181,7/8/2020,Panyileukan,4.8,TON
42182,7/8/2020,Bandung Kidul,4.7,TON
42183,7/8/2020,Cibeunying Kaler,4.3,TON
42184,7/8/2020,Sumur Bandung,4.8,TON
42185,7/8/2020,Bandung Kulon,5.2,TON
42186,7/8/2020,Batununggal,5.4,TON
42187,7/8/2020,Kiaracondong,4.6,TON
42188,7/9/2020,Babakan Ciparay,4.9,TON
42189,7/9/2020,Cinambo,4.8,TON
42190,7/9/2020,Batununggal,4.8,TON
42191,7/9/2020,Panyileukan,5.4,TON
42192,7/9/2020,Batununggal,5.4,TON
42193,7/9/2020,Kiaracondong,4.9,TON
42194,7/9/2020,Bojongloa Kaler,5.3,TON
42195,7/9/2020,Andir,4.4,TON
42196,7/9/2020,Cibeunying Kaler,5.4,TON
42197,7/9/2020,Kiaracondong,4.4,TON
42198,7/9/2020,Bojongloa Kidul,5.3,TON
42199,7/9/2020,Buahbatu,4.9,TON
42200,7/9/2020,Coblong,4.7,TON
42201,7/9/2020,Gedebage,4.4,TON
42202,7/9/2020,Arcamanik,4.3,TON
42203,7/9/2020,Cibiru,4.3,TON
42204,7/9/2020,Bojongloa Kaler,5.3,TON
42205,7/9/2020,Bandung Wetan,5,TON
42206,7/9/2020,Kiaracondong,5.1,TON
42207,7/9/2020,Cidadap,4.6,TON
42208,7/9/2020,Bandung Kulon,4.7,TON
42209,7/9/2020,Lengkong,4.5,TON
42210,7/9/2020,Ujungberung,4.9,TON
42211,7/9/2020,Bandung Wetan,4.7,TON
42212,7/9/2020,Mandalajati,5.3,TON
42213,7/10/2020,Coblong,5.3,TON
42214,7/10/2020,Bandung Wetan,4.6,TON
42215,7/10/2020,Antapani,5.2,TON
42216,7/10/2020,Cibeunying Kaler,4.7,TON
42217,7/10/2020,Cinambo,4.7,TON
42218,7/10/2020,Cibiru,4.4,TON
42219,7/10/2020,Bojongloa Kidul,4.5,TON
42220,7/10/2020,Cidadap,4.8,TON
42221,7/10/2020,Sumur Bandung,4.3,TON
42222,7/10/2020,Bandung Wetan,5.3,TON
42223,7/10/2020,Regol,4.3,TON
42224,7/10/2020,Ujungberung,4.6,TON
42225,7/10/2020,Bojongloa Kaler,4.8,TON
42226,7/10/2020,Cibeunying Kaler,5.4,TON
42227,7/10/2020,Sukajadi,5,TON
42228,7/10/2020,Cibiru,4.3,TON
42229,7/10/2020,Bojongloa Kidul,4.3,TON
42230,7/10/2020,Bandung Kulon,5.3,TON
42231,7/10/2020,Panyileukan,4.3,TON
42232,7/10/2020,Ujungberung,5.3,TON
42233,7/10/2020,Rancasari,4.8,TON
42234,7/10/2020,Mandalajati,4.7,TON
42235,7/10/2020,Sukajadi,5.4,TON
42236,7/10/2020,Regol,4.6,TON
42237,7/11/2020,Batununggal,4.5,TON
42238,7/11/2020,Regol,4.5,TON
42239,7/11/2020,Mandalajati,4.8,TON
42240,7/11/2020,Antapani,5.1,TON
42241,7/11/2020,Babakan Ciparay,5.2,TON
42242,7/11/2020,Babakan Ciparay,4.4,TON
42243,7/11/2020,Sukajadi,5.2,TON
42244,7/11/2020,Kiaracondong,5.2,TON
42245,7/11/2020,Cibiru,4.8,TON
42246,7/11/2020,Bandung Wetan,5.2,TON
42247,7/11/2020,Ujungberung,4.4,TON
42248,7/11/2020,Kiaracondong,4.5,TON
42249,7/11/2020,Gedebage,4.5,TON
42250,7/11/2020,Panyileukan,5.4,TON
42251,7/11/2020,Astana Anyar,4.9,TON
42252,7/11/2020,Bojongloa Kidul,5,TON
42253,7/11/2020,Bandung Wetan,5.4,TON
42254,7/11/2020,Sukajadi,4.5,TON
42255,7/11/2020,Arcamanik,4.6,TON
42256,7/11/2020,Panyileukan,4.5,TON
42257,7/11/2020,Mandalajati,4.6,TON
42258,7/11/2020,Buahbatu,5.1,TON
42259,7/11/2020,Bojongloa Kaler,4.6,TON
42260,7/11/2020,Coblong,4.9,TON
42261,7/12/2020,Cibeunying Kaler,4.6,TON
42262,7/12/2020,Sumur Bandung,5.1,TON
42263,7/12/2020,Batununggal,4.8,TON
42264,7/12/2020,Buahbatu,5.3,TON
42265,7/12/2020,Mandalajati,4.9,TON
42266,7/12/2020,Cibeunying Kidul,4.7,TON
42267,7/12/2020,Cicendo,5,TON
42268,7/12/2020,Arcamanik,4.6,TON
42269,7/12/2020,Andir,4.4,TON
42270,7/12/2020,Cibeunying Kidul,5,TON
42271,7/12/2020,Cidadap,4.9,TON
42272,7/12/2020,Cicendo,4.9,TON
42273,7/12/2020,Lengkong,4.5,TON
42274,7/12/2020,Bandung Kulon,4.6,TON
42275,7/12/2020,Antapani,4.3,TON
42276,7/12/2020,Gedebage,5.4,TON
42277,7/12/2020,Coblong,4.7,TON
42278,7/12/2020,Rancasari,4.4,TON
42279,7/12/2020,Bandung Kidul,4.4,TON
42280,7/12/2020,Antapani,5.4,TON
42281,7/12/2020,Bojongloa Kaler,5.2,TON
42282,7/12/2020,Sukajadi,5.4,TON
42283,7/12/2020,Cibiru,5,TON
42284,7/12/2020,Cinambo,4.6,TON
42285,7/13/2020,Astana Anyar,4.3,TON
42286,7/13/2020,Bojongloa Kidul,5.4,TON
42287,7/13/2020,Bandung Kulon,5,TON
42288,7/13/2020,Ujungberung,5.4,TON
42289,7/13/2020,Babakan Ciparay,4.8,TON
42290,7/13/2020,Buahbatu,4.7,TON
42291,7/13/2020,Kiaracondong,4.7,TON
42292,7/13/2020,Ujungberung,5.2,TON
42293,7/13/2020,Kiaracondong,4.4,TON
42294,7/13/2020,Coblong,5.2,TON
42295,7/13/2020,Cinambo,5,TON
42296,7/13/2020,Bandung Wetan,4.5,TON
42297,7/13/2020,Batununggal,4.6,TON
42298,7/13/2020,Bojongloa Kidul,4.8,TON
42299,7/13/2020,Bojongloa Kidul,5.1,TON
42300,7/13/2020,Rancasari,4.8,TON
42301,7/13/2020,Cibeunying Kidul,4.3,TON
42302,7/13/2020,Sumur Bandung,4.8,TON
42303,7/13/2020,Cibiru,4.7,TON
42304,7/13/2020,Astana Anyar,4.7,TON
42305,7/13/2020,Bandung Kidul,4.4,TON
42306,7/13/2020,Buahbatu,4.4,TON
42307,7/13/2020,Cicendo,4.4,TON
42308,7/13/2020,Arcamanik,5.4,TON
42309,7/13/2020,Cidadap,4.9,TON
42310,7/14/2020,Lengkong,4.8,TON
42311,7/14/2020,Sukajadi,4.3,TON
42312,7/14/2020,Sumur Bandung,4.8,TON
42313,7/14/2020,Batununggal,4.4,TON
42314,7/14/2020,Astana Anyar,5,TON
42315,7/14/2020,Gedebage,5.4,TON
42316,7/14/2020,Babakan Ciparay,4.5,TON
42317,7/14/2020,Bandung Kulon,4.9,TON
42318,7/14/2020,Sumur Bandung,4.6,TON
42319,7/14/2020,Lengkong,5,TON
42320,7/14/2020,Lengkong,4.9,TON
42321,7/14/2020,Kiaracondong,4.7,TON
42322,7/14/2020,Astana Anyar,5.1,TON
42323,7/14/2020,Bandung Kidul,4.6,TON
42324,7/14/2020,Sukasari,4.9,TON
42325,7/14/2020,Antapani,5,TON
42326,7/14/2020,Cidadap,4.3,TON
42327,7/14/2020,Ujungberung,5.1,TON
42328,7/14/2020,Cibiru,4.7,TON
42329,7/14/2020,Regol,4.8,TON
42330,7/14/2020,Regol,5.1,TON
42331,7/14/2020,Buahbatu,5.3,TON
42332,7/14/2020,Arcamanik,4.5,TON
42333,7/15/2020,Batununggal,5.2,TON
42334,7/15/2020,Cinambo,5.1,TON
42335,7/15/2020,Rancasari,4.7,TON
42336,7/15/2020,Andir,5,TON
42337,7/15/2020,Panyileukan,5.4,TON
42338,7/15/2020,Coblong,4.4,TON
42339,7/15/2020,Lengkong,4.4,TON
42340,7/15/2020,Cicendo,4.5,TON
42341,7/15/2020,Rancasari,5.1,TON
42342,7/15/2020,Lengkong,4.7,TON
42343,7/15/2020,Sukasari,5,TON
42344,7/15/2020,Antapani,4.3,TON
42345,7/15/2020,Bandung Kidul,5.3,TON
